interaction_id,session_id,user_id,timestamp_utc,split,use_case,model_provider,model_name,account_tier,channel,region,segment,latency_ms,prompt_tokens,completion_tokens,total_tokens,tokens_per_second,cost_usd,tool_calls_count,temperature,top_p,max_tokens,retry_index,response_quality_score,user_feedback_score,failure_type,is_failure,is_failure_was_missing,safety_block_flag,hallucination_flag,toxicity_flag,formatting_error_flag,tool_error_flag,latency_timeout_flag
i0001355,s000063,u00110,2025-02-26 17:30:54+00:00,train,summarization,anthropic,claude,enterprise,mobile,eu,enterprise,2494.75,279,560,839,336.31,0.003356,0,0.89,0.62,147,0,0.787,-0.475,none,False,False,False,False,False,False,False,False
i0001356,s000214,u00135,2025-01-07 08:14:07+00:00,train,support,anthropic,claude,pro,api,eu,smb,1760.83,330,221,551,312.92,0.001102,0,0.04,0.99,1444,2,0.3,-0.103,none,False,False,False,False,False,False,False,False
i0001357,s000117,u00012,2025-02-08 11:24:59+00:00,val,support,local,llama,free,api,apac,consumer,1433.38,236,69,305,212.78,0.00061,0,0.4,0.91,1877,1,0.554,0.604,none,False,False,False,False,False,False,False,False
i0001358,s000451,u00289,2025-02-26 20:11:39+00:00,train,support,local,llama,enterprise,mobile,eu,enterprise,2354.08,235,398,633,268.89,0.003798,1,1.05,0.74,932,0,0.289,-0.366,none,False,False,False,False,False,False,False,False
i0001359,s000270,u00178,2025-01-20 19:32:41+00:00,val,summarization,google,gemini,pro,mobile,mena,consumer,2379.39,313,552,865,363.54,0.00346,1,0.27,0.71,1951,1,0.478,1.0,none,False,False,False,False,False,False,False,False
i0001360,s000050,u00234,2025-01-05 12:27:05+00:00,train,support,local,llama,pro,mobile,eu,enterprise,1718.87,347,67,414,240.86,0.000828,0,0.87,0.84,928,2,0.93,0.042,none,False,False,False,False,False,False,False,False
i0001361,s000347,u00298,2025-02-22 20:06:05+00:00,val,analytics,local,llama,free,mobile,mena,consumer,1722.28,115,560,675,391.92,0.00135,0,0.73,0.99,276,2,0.749,-0.41,none,False,False,False,False,False,False,False,False
i0001362,s000022,u00112,2025-01-29 08:19:19+00:00,train,support,anthropic,claude,free,web,mena,enterprise,1826.42,326,136,462,252.95,0.001848,0,0.2,0.72,363,0,0.218,0.088,latency_timeout,True,False,False,False,True,True,False,True
i0001363,s000138,u00010,2025-01-02 09:55:26+00:00,test,search,local,llama,free,web,mena,consumer,1663.79,206,195,401,241.02,0.001604,0,0.89,0.98,256,2,0.308,-0.371,none,False,False,False,False,False,False,False,False
i0001364,s000361,u00254,2025-02-20 20:09:02+00:00,train,analytics,anthropic,claude,pro,api,eu,smb,1492.65,75,443,518,347.03,0.002072,1,0.64,0.73,707,1,0.435,-0.511,none,False,False,False,False,False,False,False,False
i0001365,s000254,u00099,2025-02-10 09:02:03+00:00,train,support,anthropic,claude,enterprise,api,eu,enterprise,1515.88,260,54,314,207.14,0.001256,0,0.13,0.88,866,2,0.916,0.807,safety_block,True,False,True,False,False,False,False,False
i0001366,s000381,u00002,2025-01-05 18:03:07+00:00,test,analytics,anthropic,claude,enterprise,api,us,smb,2246.82,391,227,618,275.06,0.001236,0,1.14,0.75,981,1,0.798,0.508,none,False,False,False,False,False,False,False,False
i0001367,s000286,u00282,2025-01-16 10:52:43+00:00,train,search,local,llama,enterprise,api,apac,consumer,1380.13,90,114,204,147.81,0.001224,0,0.59,0.63,1050,2,0.694,0.51,none,False,False,False,False,False,False,False,False
i0001368,s000422,u00209,2025-01-02 07:08:56+00:00,train,summarization,anthropic,claude,enterprise,mobile,eu,enterprise,1132.31,45,166,211,186.34,0.000422,0,0.89,0.97,1786,2,0.322,0.966,none,False,False,False,False,False,False,False,False
i0001369,s000282,u00146,2025-02-27 05:15:07+00:00,val,search,openai,gpt,enterprise,web,us,smb,2065.81,369,545,914,442.44,0.001828,0,0.26,0.67,150,2,0.943,0.492,none,False,False,False,False,False,False,False,False
i0001370,s000029,u00164,2025-01-02 14:33:37+00:00,test,search,local,llama,enterprise,web,eu,smb,1455.44,254,175,429,294.76,0.001716,0,0.16,0.98,1852,0,0.847,-0.44,none,False,False,False,False,False,False,False,False
i0001371,s000036,u00020,2025-02-17 11:30:42+00:00,train,coding,google,gemini,pro,api,apac,enterprise,1072.37,118,49,167,155.73,0.000334,1,0.89,0.64,586,2,0.392,0.625,none,False,False,False,False,False,False,False,False
i0001372,s000389,u00268,2025-01-31 08:51:55+00:00,val,coding,anthropic,claude,free,api,mena,smb,1724.09,325,166,491,284.79,0.000982,0,0.81,0.71,1958,0,0.523,-0.476,none,False,False,False,False,False,False,False,False
i0001373,s000020,u00136,2025-02-04 17:50:08+00:00,train,analytics,local,llama,pro,api,mena,smb,1402.33,181,78,259,184.69,0.000518,0,0.33,0.97,387,2,0.543,-0.087,none,False,False,False,False,False,False,False,False
i0001374,s000189,u00072,2025-02-18 00:01:30+00:00,val,search,google,gemini,free,web,apac,enterprise,2214.44,159,443,602,271.85,0.002408,0,0.9,0.86,320,1,0.67,0.173,none,False,False,False,False,False,False,False,False
i0001375,s000009,u00061,2025-02-23 02:12:45+00:00,train,coding,anthropic,claude,free,mobile,mena,consumer,2352.0,144,681,825,350.77,0.0033,0,0.61,0.68,361,0,0.5,0.112,none,False,False,False,False,False,False,False,False
i0001376,s000152,u00085,2025-01-08 23:05:00+00:00,test,support,openai,gpt,pro,api,apac,consumer,1843.28,255,134,389,211.04,0.001556,1,0.42,0.84,696,0,0.368,-0.875,none,False,False,False,False,False,False,False,False
i0001377,s000298,u00132,2025-01-02 15:55:28+00:00,train,analytics,google,gemini,pro,api,apac,smb,1235.67,88,515,603,488.0,0.001206,1,0.94,0.67,1935,2,0.734,-0.381,none,False,False,False,False,False,False,False,False
i0001378,s000087,u00030,2025-01-08 13:11:27+00:00,train,analytics,local,llama,pro,web,mena,enterprise,2127.95,170,266,436,204.89,0.000872,1,0.74,0.95,1016,1,0.742,0.186,none,False,False,False,False,False,False,False,False
i0001379,s000234,u00228,2025-02-10 00:21:13+00:00,train,summarization,openai,gpt,enterprise,api,us,enterprise,1381.9,149,68,217,157.03,0.001302,0,0.61,0.62,445,0,0.554,-0.166,none,False,False,False,False,False,False,False,False
i0001380,s000499,u00278,2025-02-04 14:21:44+00:00,val,support,anthropic,claude,enterprise,mobile,mena,consumer,2035.13,61,487,548,269.27,0.002192,0,0.93,0.81,1360,2,0.589,0.876,none,False,False,False,False,False,False,False,False
i0001381,s000036,u00020,2025-01-06 10:26:06+00:00,train,analytics,anthropic,claude,free,api,apac,consumer,1979.61,314,162,476,240.45,0.000952,0,0.65,0.63,1103,2,0.241,0.978,none,False,False,False,False,False,False,False,False
i0001382,s000032,u00069,2025-01-15 14:23:50+00:00,train,support,google,gemini,free,web,mena,enterprise,2020.23,43,369,412,203.94,0.000824,0,1.13,0.88,1477,0,0.565,-0.472,none,False,False,False,False,False,False,False,False
i0001383,s000136,u00092,2025-02-02 00:59:02+00:00,test,search,local,llama,free,mobile,us,consumer,2278.21,385,364,749,328.77,0.001498,0,0.98,0.97,1551,0,0.84,0.236,none,False,False,False,False,False,False,False,False
i0001384,s000414,u00040,2025-02-13 13:12:55+00:00,train,summarization,google,gemini,enterprise,api,apac,smb,1835.64,74,426,500,272.39,0.001,0,0.43,0.93,1637,2,0.673,1.0,none,False,False,False,False,False,False,False,False
i0001385,s000203,u00149,2025-01-21 13:52:07+00:00,val,support,google,gemini,free,api,apac,smb,1219.76,168,111,279,228.73,0.001116,0,0.56,0.75,418,1,0.937,0.119,none,False,False,False,False,False,False,False,False
i0001386,s000320,u00231,2025-02-26 06:57:40+00:00,train,coding,google,gemini,enterprise,mobile,mena,consumer,1491.83,75,190,265,177.63,0.00159,1,1.15,0.69,1080,0,0.773,-0.044,none,False,False,False,False,False,False,False,False
i0001387,s000017,u00154,2025-03-01 01:18:29+00:00,train,search,anthropic,claude,enterprise,web,us,enterprise,1795.81,172,521,693,385.9,0.004158,1,1.07,0.65,1338,1,0.822,0.716,none,False,False,False,False,False,False,False,False
i0001388,s000368,u00095,2025-02-15 23:19:04+00:00,train,summarization,local,llama,enterprise,api,mena,enterprise,2712.75,259,654,913,336.56,0.001826,0,0.23,0.95,1196,2,0.567,0.035,none,False,False,False,False,False,False,False,False
i0001389,s000034,u00167,2025-01-28 17:01:30+00:00,train,summarization,anthropic,claude,enterprise,web,apac,consumer,754.66,71,27,98,129.86,0.000196,1,0.33,0.63,1995,1,0.339,0.963,none,False,False,False,False,False,False,False,False
i0001390,s000356,u00298,2025-02-22 14:55:12+00:00,val,support,openai,gpt,enterprise,web,eu,enterprise,1908.07,229,301,530,277.77,0.00212,2,0.44,0.85,1972,2,0.93,-0.157,none,False,False,False,False,False,False,False,False
i0001391,s000074,u00039,2025-02-13 18:24:36+00:00,train,support,openai,gpt,free,api,mena,smb,2188.9,317,619,936,427.61,0.001872,0,1.06,0.75,1686,0,0.727,-0.085,none,False,False,False,False,False,False,False,False
i0001392,s000430,u00215,2025-02-01 16:06:07+00:00,train,support,google,gemini,pro,mobile,apac,consumer,1592.4,203,215,418,262.5,0.001672,0,1.11,1.0,588,2,0.928,0.674,none,False,False,False,False,False,False,False,False
i0001393,s000149,u00247,2025-01-27 03:13:31+00:00,train,summarization,anthropic,claude,pro,web,mena,consumer,1484.3,80,324,404,272.18,0.001616,0,0.96,0.8,1143,1,0.694,0.26,none,False,False,False,False,False,False,False,False
i0001394,s000092,u00242,2025-02-19 10:54:54+00:00,test,support,local,llama,pro,web,mena,consumer,2612.96,289,634,923,353.24,0.001846,0,0.33,0.82,1671,2,0.564,0.265,none,False,False,False,False,False,False,False,False
i0001395,s000169,u00101,2025-02-03 21:19:41+00:00,train,coding,openai,gpt,free,web,eu,smb,1979.58,107,678,785,396.55,0.00157,0,1.06,0.97,643,1,0.308,-0.946,none,False,False,False,False,False,False,False,False
i0001396,s000001,u00027,2025-01-11 06:54:31+00:00,train,summarization,local,llama,enterprise,api,us,smb,1479.85,46,465,511,345.3,0.001022,0,0.04,0.99,1494,2,0.518,-0.012,safety_block,True,False,True,False,False,False,False,False
i0001397,s000083,u00049,2025-03-01 23:19:58+00:00,train,support,local,llama,pro,api,eu,consumer,1695.21,197,492,689,406.44,0.002756,0,0.51,0.83,606,0,0.678,0.718,none,False,False,False,False,False,False,False,False
i0001398,s000300,u00007,2025-01-05 01:32:39+00:00,train,coding,google,gemini,free,web,mena,smb,2123.03,137,437,574,270.37,0.001148,1,0.45,0.92,396,0,0.945,-0.27,none,False,False,False,False,False,False,False,False
i0001399,s000151,u00257,2025-02-11 07:56:14+00:00,train,coding,anthropic,claude,free,api,mena,consumer,1147.85,50,212,262,228.25,0.000524,1,0.64,0.85,588,2,0.863,0.62,none,False,False,False,False,False,False,False,False
i0001400,s000177,u00216,2025-02-09 08:24:19+00:00,train,coding,google,gemini,free,mobile,eu,consumer,2571.74,319,622,941,365.9,0.001882,0,0.67,0.77,1906,0,0.611,0.361,hallucination,True,False,False,True,False,False,False,False
i0001401,s000404,u00292,2025-02-05 14:49:04+00:00,train,coding,local,llama,pro,api,eu,consumer,1548.06,255,43,298,192.5,0.001788,0,0.27,0.62,2039,2,0.558,0.08,none,False,False,False,False,False,False,False,False
i0001402,s000062,u00224,2025-01-04 04:13:34+00:00,train,coding,anthropic,claude,free,api,us,smb,1923.78,367,59,426,221.44,0.002556,1,0.25,0.89,1770,0,0.227,1.0,none,False,False,False,False,False,False,False,False
i0001403,s000198,u00036,2025-01-30 05:29:57+00:00,train,summarization,local,llama,free,web,eu,enterprise,2742.65,212,429,641,233.72,0.003846,0,0.96,0.88,648,2,0.481,-0.004,none,False,False,False,False,False,False,False,False
i0001404,s000094,u00117,2025-02-23 15:53:24+00:00,train,support,local,llama,pro,web,mena,smb,2816.87,197,589,786,279.03,0.004716,0,0.09,0.65,1624,1,0.985,0.038,none,False,False,False,False,False,False,False,False
i0001405,s000242,u00176,2025-01-15 06:49:52+00:00,train,summarization,openai,gpt,free,mobile,us,smb,1726.16,343,573,916,500.0,0.001832,0,0.59,0.69,547,1,0.793,0.073,none,False,False,False,False,False,False,False,False
i0001406,s000166,u00245,2025-02-11 21:05:45+00:00,train,coding,anthropic,claude,pro,api,mena,enterprise,1325.43,69,480,549,414.2,0.001098,0,0.23,0.89,371,1,0.62,0.248,none,False,False,False,False,False,False,False,False
i0001407,s000024,u00279,2025-02-21 20:53:04+00:00,train,coding,google,gemini,pro,api,us,smb,1685.05,170,275,445,264.09,0.00089,0,0.38,0.66,624,1,0.89,0.66,none,False,False,False,False,False,False,False,False
i0001408,s000036,u00020,2025-02-27 07:15:58+00:00,train,support,anthropic,claude,free,api,apac,enterprise,1972.2,327,264,591,299.67,0.002364,0,0.33,0.88,396,1,0.218,-0.684,none,False,False,False,False,False,False,False,False
i0001409,s000427,u00260,2025-01-31 13:26:19+00:00,test,coding,google,gemini,pro,mobile,mena,smb,1475.39,145,309,454,307.72,0.001816,1,0.85,0.89,1357,1,0.966,0.721,none,False,False,False,False,False,False,False,False
i0001410,s000029,u00164,2025-01-19 07:59:21+00:00,test,coding,google,gemini,pro,mobile,apac,consumer,1972.21,358,194,552,279.89,0.001104,0,0.55,0.74,1439,2,0.76,0.241,none,False,False,False,False,False,False,False,False
i0001411,s000392,u00054,2025-02-11 08:16:36+00:00,val,search,google,gemini,enterprise,mobile,eu,smb,1706.06,142,305,447,262.01,0.002682,0,0.36,0.7,196,2,0.211,0.532,none,False,False,False,False,False,False,False,False
i0001412,s000459,u00253,2025-01-30 16:05:19+00:00,train,coding,google,gemini,pro,mobile,eu,enterprise,1244.58,188,91,279,224.17,0.000558,1,1.0,0.75,333,1,0.764,1.0,none,False,False,False,False,False,False,False,False
i0001413,s000233,u00006,2025-02-07 07:02:06+00:00,train,coding,openai,gpt,free,api,eu,smb,2090.35,363,237,600,287.03,0.0024,0,0.1,0.74,1047,1,0.267,-0.107,none,False,False,False,False,False,False,False,False
i0001414,s000157,u00038,2025-02-14 03:34:57+00:00,train,analytics,anthropic,claude,enterprise,web,us,smb,2035.49,127,659,786,386.15,0.004716,0,0.92,0.84,345,0,0.712,-0.535,none,False,False,False,False,False,False,False,False
i0001415,s000389,u00268,2025-02-12 06:13:07+00:00,val,support,google,gemini,free,mobile,mena,consumer,1879.26,388,500,888,472.53,0.003552,1,0.3,0.9,1718,2,0.441,0.316,none,False,False,False,False,False,False,False,False
i0001416,s000492,u00261,2025-01-15 22:18:23+00:00,train,search,google,gemini,free,mobile,us,smb,1304.74,55,116,171,131.06,0.000684,1,1.1,0.94,896,0,0.37,0.411,none,False,False,False,False,False,False,False,False
i0001417,s000061,u00277,2025-02-15 06:13:25+00:00,train,summarization,openai,gpt,enterprise,web,apac,enterprise,1087.79,135,214,349,320.83,0.001396,0,0.01,0.61,920,1,0.702,0.723,none,False,False,False,False,False,False,False,False
i0001418,s000483,u00076,2025-02-02 08:43:56+00:00,train,analytics,local,llama,enterprise,api,apac,consumer,1707.95,252,196,448,262.3,0.001792,0,0.67,0.89,138,2,0.547,-0.123,none,False,False,False,False,False,False,False,False
i0001419,s000472,u00242,2025-02-25 15:05:29+00:00,train,coding,anthropic,claude,free,mobile,eu,smb,1666.94,253,211,464,278.35,0.002784,0,0.75,0.73,1474,2,0.252,-0.298,none,False,False,False,False,False,False,False,False
i0001420,s000072,u00057,2025-02-09 02:25:43+00:00,train,analytics,google,gemini,enterprise,web,eu,enterprise,3223.57,367,489,856,265.54,0.001712,0,0.69,0.94,1513,1,0.858,-0.72,none,False,False,False,False,False,False,False,False
i0001421,s000028,u00247,2025-02-23 06:26:34+00:00,train,search,google,gemini,pro,api,us,enterprise,2017.44,385,628,1013,500.0,0.002026,0,0.98,0.63,1580,1,0.413,-0.62,none,False,False,False,False,False,False,False,False
i0001422,s000358,u00268,2025-02-28 04:11:32+00:00,train,summarization,google,gemini,pro,api,eu,enterprise,1140.18,284,502,786,500.0,0.004716,0,0.13,0.82,1165,0,0.695,-0.05,none,False,False,False,False,False,False,False,False
i0001423,s000039,u00084,2025-03-01 22:11:04+00:00,train,coding,google,gemini,enterprise,web,us,consumer,1759.18,277,352,629,357.55,0.002516,0,0.5,0.82,645,1,0.687,0.13,none,False,False,False,False,False,False,False,False
i0001424,s000301,u00110,2025-02-14 22:23:09+00:00,train,analytics,google,gemini,pro,mobile,mena,consumer,1984.13,154,129,283,142.63,0.001132,0,1.04,0.73,278,0,0.245,1.0,none,False,False,False,False,False,False,False,False
i0001425,s000033,u00028,2025-02-05 18:08:15+00:00,train,support,google,gemini,enterprise,web,apac,smb,2008.64,330,117,447,222.54,0.000894,0,1.07,0.99,733,2,0.998,-0.816,none,False,False,False,False,False,False,False,False
i0001426,s000346,u00077,2025-01-08 05:55:51+00:00,train,coding,openai,gpt,free,web,us,consumer,2908.07,271,573,844,290.23,0.001688,0,0.6,0.64,1171,2,0.558,0.401,tool_error,True,False,False,False,False,False,True,False
i0001427,s000116,u00171,2025-01-24 14:47:38+00:00,train,coding,google,gemini,pro,mobile,us,consumer,2126.84,48,480,528,248.26,0.001056,0,0.67,0.65,351,0,0.364,-0.236,none,False,False,False,False,False,False,False,False
i0001428,s000049,u00204,2025-01-29 15:53:40+00:00,val,analytics,openai,gpt,enterprise,mobile,mena,smb,2226.51,339,366,705,316.64,0.00423,0,0.92,0.86,231,0,0.549,0.334,none,False,False,False,False,False,False,False,False
i0001429,s000034,u00167,2025-02-16 20:51:54+00:00,train,analytics,openai,gpt,free,api,eu,consumer,1348.76,169,412,581,430.77,0.001162,0,0.94,0.81,544,1,0.682,-0.132,none,False,False,False,False,False,False,False,False
i0001430,s000095,u00270,2025-02-05 03:44:52+00:00,val,summarization,anthropic,claude,enterprise,mobile,apac,enterprise,2989.36,211,596,807,269.96,0.001614,1,1.07,0.71,263,1,0.202,0.821,formatting_error,True,False,False,False,False,True,False,False
i0001431,s000271,u00089,2025-01-27 17:40:12+00:00,test,analytics,openai,gpt,pro,mobile,apac,enterprise,2009.69,214,573,787,391.6,0.001574,0,1.01,0.72,155,1,0.44,0.818,none,False,False,False,False,False,False,False,False
i0001432,s000039,u00084,2025-01-09 04:39:30+00:00,train,coding,local,llama,free,api,mena,enterprise,1435.27,335,79,414,288.45,0.000828,1,0.5,0.66,1060,0,0.629,0.132,none,False,False,False,False,False,False,False,False
i0001433,s000402,u00234,2025-02-12 13:38:55+00:00,test,coding,local,llama,pro,mobile,apac,enterprise,1512.42,136,288,424,280.35,0.000848,0,0.78,0.95,1558,2,0.756,1.0,none,False,False,False,False,False,False,False,False
i0001434,s000303,u00003,2025-01-26 21:06:06+00:00,train,coding,anthropic,claude,enterprise,api,eu,consumer,1381.7,181,49,230,166.46,0.00092,0,0.58,0.83,1087,0,0.451,0.656,none,False,False,False,False,False,False,False,False
i0001435,s000149,u00247,2025-01-03 01:29:23+00:00,train,summarization,google,gemini,enterprise,mobile,mena,enterprise,1222.65,54,281,335,273.99,0.00067,0,0.14,0.7,303,1,0.523,1.0,none,False,False,False,False,False,False,False,False
i0001436,s000494,u00181,2025-01-18 03:33:10+00:00,train,support,google,gemini,free,mobile,us,enterprise,1489.78,165,453,618,414.83,0.001236,0,0.99,0.76,778,2,0.377,0.174,none,False,False,False,False,False,False,False,False
i0001437,s000330,u00167,2025-02-22 19:30:54+00:00,train,summarization,anthropic,claude,pro,web,us,consumer,1403.6,71,161,232,165.29,0.000464,1,0.72,0.96,196,2,0.434,0.771,none,False,False,False,False,False,False,False,False
i0001438,s000336,u00243,2025-01-08 00:27:00+00:00,train,support,google,gemini,enterprise,api,us,smb,1027.28,249,122,371,361.15,0.000742,0,0.07,0.95,1321,1,0.75,-0.261,none,False,False,False,False,False,False,False,False
i0001439,s000087,u00030,2025-01-25 16:26:34+00:00,train,coding,anthropic,claude,free,web,eu,enterprise,1620.19,361,353,714,440.69,0.004284,1,0.81,0.63,575,0,0.47,-0.322,none,False,False,False,False,False,False,False,False
